order_id,order_date,customer_name,city,state,category,product,quantity,sales,discount
ORD00951,2025-09-27,Manish Singh,Ahmedabad,Gujarat,Grocery,Cooking Oil,10,74850.84,0.0
ORD01317,2025-08-07,Suresh Patel,Hyderabad,Telangana,Stationery,File Folder,7,26541.74,0.2
ORD01620,2025-06-19,Riya Singh,Pune,Maharashtra,Furniture,Sofa,9,48193.1,0.2
ORD00529,2025-01-27,Manish Gupta,Bhopal,Madhya Pradesh,Furniture,Office Chair,3,69664.96,0.2
ORD00347,2025-09-19,Vikas Das,Pune,Maharashtra,Clothing,T-Shirt,3,28154.63,0.05
ORD01388,2025-10-29,Vikas Gupta,Lucknow,Uttar Pradesh,Furniture,Bookshelf,6,66627.62,0.15
ORD01961,2025-10-01,Rahul Yadav,Ahmedabad,Gujarat,Electronics,Unknown,2,20361.05,0.05
ORD01051,2025-10-31,Manish Patel,Delhi,Delhi,Electronics,Laptop,8,32538.18,0.0
ORD01973,2025-01-27,Neha Singh,Jaipur,Rajasthan,Stationery,Marker,4,34881.62,0.15
ORD01442,2025-05-08,Riya Kumar,Pune,Maharashtra,Stationery,Calculator,10,3672.03,0.0
ORD00602,2025-10-04,Amit Patel,Ahmedabad,Gujarat,Furniture,Office Chair,9,37100.89,0.15
ORD01282,2025-04-19,Vikas Kumar,Kolkata,West Bengal,Furniture,Bookshelf,2,39232.2,0.05
ORD00244,2025-03-13,Anjali Patel,Jaipur,Rajasthan,Grocery,Tea,3,45567.97,0.2
ORD01337,2025-04-02,Arjun Kumar,Kolkata,West Bengal,Clothing,Shoes,3,13690.53,0.0
ORD01068,2025-10-12,Rahul Singh,Mumbai,Maharashtra,Electronics,Headphones,1,5761.4,0.0
ORD01476,2025-06-24,Anjali Sharma,Hyderabad,Telangana,Grocery,Cooking Oil,10,19705.85,0.1
ORD00313,2025-12-13,Nikhil Patel,Bengaluru,Karnataka,Furniture,Table,4,42610.52,0.15
ORD00436,2025-11-17,Kavita Yadav,Chennai,Tamil Nadu,Electronics,Keyboard,2,22267.57,0.25
ORD01899,2025-06-05,Vikas Yadav,Bhopal,Madhya Pradesh,Grocery,Biscuits,6,29234.11,0.05
ORD01329,2025-02-17,Rahul Kumar,Hyderabad,Telangana,Clothing,Kurta,3,71165.35,0.05
ORD00309,2025-06-19,Kavita Sharma,Bhopal,Madhya Pradesh,Furniture,Office Chair,8,63438.4,0.25
ORD00431,2025-05-14,Rahul Sharma,Mumbai,Maharashtra,Stationery,Notebook,1,22294.42,0.1
ORD00661,2025-01-01,Sneha Kumar,Lucknow,Uttar Pradesh,Clothing,Jacket,8,33700.61,0.15
ORD00371,2025-03-12,Vikas Singh,Delhi,Delhi,Electronics,Laptop,6,27725.24,0.1
ORD00567,2025-03-07,Kavita Singh,Pune,Maharashtra,Grocery,Cooking Oil,7,1927.84,0.0
ORD00980,2025-04-29,Suresh Verma,Patna,Bihar,Furniture,Bookshelf,4,35325.72,0.15
ORD00182,2025-05-07,Sneha Yadav,Delhi,Delhi,Clothing,T-Shirt,9,48548.0,0.0
ORD01363,2025-12-31,Rahul Patel,Bengaluru,Karnataka,Clothing,Shoes,4,7112.0,0.1
ORD00622,2025-06-16,Riya Yadav,Mumbai,Maharashtra,Grocery,Cooking Oil,1,2877.83,0.1
ORD00819,2025-04-23,Nikhil Gupta,Delhi,Delhi,Stationery,File Folder,7,13047.3,0.1
ORD01193,2025-12-04,Suresh Yadav,Pune,Maharashtra,Clothing,T-Shirt,9,67870.31,0.1
ORD00953,2025-01-15,Rahul Yadav,Kolkata,West Bengal,Clothing,Kurta,2,62814.05,0.05
ORD01422,2025-02-07,Pooja Patel,Patna,Bihar,Grocery,Biscuits,2,3047.02,0.25
ORD01841,2025-03-08,Suresh Gupta,Hyderabad,Telangana,Clothing,Kurta,7,45969.1,0.2
ORD00923,2025-07-05,Nikhil Sharma,Bengaluru,Karnataka,Grocery,Tea,5,48011.44,0.25
ORD01074,2025-06-12,Kavita Das,Mumbai,Maharashtra,Furniture,Desk,9,28520.12,0.1
ORD00297,2025-03-16,Amit Gupta,Pune,Maharashtra,Clothing,Jacket,7,3667.23,0.05
ORD00967,2025-06-24,Nikhil Singh,Chennai,Tamil Nadu,Grocery,Tea,8,46879.83,0.1
ORD00462,2025-06-06,Sneha Gupta,Hyderabad,Telangana,Furniture,Table,1,16976.81,0.2
ORD01303,2025-08-10,Neha Das,Delhi,Delhi,Electronics,Mobile Phone,2,68830.16,0.15
ORD01177,2025-12-14,Pooja Patel,Bengaluru,Karnataka,Furniture,Office Chair,9,29573.35,0.15
ORD00378,2025-08-04,Anjali Singh,Chennai,Tamil Nadu,Clothing,Jeans,7,64595.85,0.2
ORD00799,2025-01-19,Sneha Singh,Hyderabad,Telangana,Grocery,Cooking Oil,10,17665.68,0.0
ORD01103,2025-01-21,Sneha Sharma,Lucknow,Uttar Pradesh,Clothing,Kurta,8,34650.29,0.2
ORD00106,2025-08-29,Suresh Yadav,Hyderabad,Telangana,Clothing,Kurta,1,57292.4,0.05
ORD00127,2025-10-26,Priya Verma,Delhi,Delhi,Grocery,Tea,10,51314.31,0.15
ORD01996,2025-01-17,Priya Gupta,Jaipur,Rajasthan,Electronics,Mobile Phone,1,406.02,0.05
ORD00839,2025-12-02,Arjun Patel,Patna,Bihar,Furniture,Table,6,31023.96,0.1
ORD00356,2025-11-20,Vikas Singh,Pune,Maharashtra,Furniture,Table,6,64613.39,0.2
ORD01617,2025-07-19,Suresh Verma,Hyderabad,Telangana,Electronics,Headphones,1,55786.66,0.25
ORD00683,2025-02-15,Priya Verma,Lucknow,Uttar Pradesh,Electronics,Headphones,8,65041.26,0.2
ORD00813,2025-09-06,Suresh Sharma,Patna,Bihar,Electronics,Laptop,9,13397.6,0.0
ORD01681,2025-08-22,Amit Kumar,Delhi,Delhi,Grocery,Biscuits,8,19332.52,0.0
ORD00210,2025-06-23,Priya Yadav,Delhi,Delhi,Clothing,Shoes,7,55812.25,0.15
ORD01493,2025-05-15,Rahul Singh,Bengaluru,Karnataka,Electronics,Laptop,8,66693.76,0.15
ORD00141,2025-07-09,Arjun Das,Delhi,Delhi,Electronics,Mobile Phone,9,10390.89,0.15
ORD01975,2025-09-02,Amit Yadav,Delhi,Delhi,Grocery,Biscuits,6,61626.79,0.2
ORD01340,2025-04-23,Rahul Singh,Pune,Maharashtra,Clothing,T-Shirt,4,2454.95,0.05
ORD01798,2025-08-10,Priya Yadav,Pune,Maharashtra,Clothing,Kurta,3,49558.95,0.2
ORD01575,2025-01-03,Pooja Singh,Bhopal,Madhya Pradesh,Furniture,Desk,9,63463.71,0.1
ORD01182,2025-04-02,Amit Sharma,Kolkata,West Bengal,Stationery,Pen Set,1,7429.57,0.15
ORD01394,2025-03-21,Rahul Gupta,Mumbai,Maharashtra,Clothing,Jacket,9,49983.12,0.2
ORD01816,2025-07-28,Sneha Patel,Bhopal,Madhya Pradesh,Stationery,Marker,6,60285.17,0.15
ORD00712,2025-03-16,Riya Kumar,Patna,Bihar,Furniture,Desk,1,49082.45,0.0
ORD01794,2025-07-24,Priya Verma,Jaipur,Rajasthan,Stationery,File Folder,6,25500.65,0.25
ORD00893,2025-08-15,Pooja Kumar,Patna,Bihar,Stationery,Notebook,7,33896.14,0.15
ORD00860,2025-09-10,Rahul Patel,Kolkata,West Bengal,Furniture,Sofa,4,2376.08,0.1
ORD00011,2025-06-11,Neha Yadav,Chennai,Tamil Nadu,Stationery,Marker,2,16020.97,0.2
ORD01695,2025-12-09,Kavita Gupta,Bengaluru,Karnataka,Furniture,Bookshelf,6,53356.92,0.15
ORD01428,2025-02-04,Pooja Das,Lucknow,Uttar Pradesh,Clothing,Jacket,10,67506.74,0.05
ORD00283,2025-01-18,Pooja Kumar,Ahmedabad,Gujarat,Electronics,Mobile Phone,4,5279.99,0.2
ORD00811,2025-09-12,Priya Singh,Patna,Bihar,Furniture,Office Chair,3,51471.97,0.15
ORD01342,2025-05-09,Priya Verma,Jaipur,Rajasthan,Stationery,File Folder,9,70989.34,0.05
ORD00292,2025-10-28,Sneha Verma,Hyderabad,Telangana,Grocery,Sugar,1,65553.13,0.05
ORD00755,2025-07-26,Riya Singh,Bhopal,Madhya Pradesh,Clothing,T-Shirt,10,856.91,0.2
ORD00627,2025-05-30,Kavita Verma,Lucknow,Uttar Pradesh,Electronics,Keyboard,8,22645.89,0.15
ORD00944,2025-03-14,Rohit Sharma,Jaipur,Rajasthan,Furniture,Office Chair,6,53341.6,0.15
ORD00862,2025-10-25,Amit Singh,Chennai,Tamil Nadu,Grocery,Sugar,1,63434.69,0.05
ORD00130,2025-10-20,Anjali Gupta,Bengaluru,Karnataka,Furniture,Sofa,8,8222.33,0.15
ORD01176,2025-09-07,Sneha Das,Mumbai,Maharashtra,Furniture,Desk,1,69256.05,0.05
ORD00324,2025-09-05,Manish Sharma,Mumbai,Maharashtra,Electronics,Mobile Phone,7,20878.15,0.1
ORD01091,2025-10-13,Amit Patel,Chennai,Tamil Nadu,Furniture,Sofa,7,15916.46,0.15
ORD00844,2025-12-07,Anjali Patel,Bengaluru,Karnataka,Clothing,Jeans,4,42295.92,0.0
ORD00964,2025-07-31,Rahul Yadav,Lucknow,Uttar Pradesh,Electronics,Laptop,9,8295.5,0.15
ORD01865,2025-10-29,Amit Verma,Jaipur,Rajasthan,Electronics,Keyboard,9,5330.12,0.05
ORD00866,2025-01-07,Priya Gupta,Bengaluru,Karnataka,Clothing,T-Shirt,9,43608.49,0.05
ORD00922,2025-01-28,Sneha Verma,Bengaluru,Karnataka,Electronics,Monitor,1,63150.1,0.25
ORD00696,2025-12-10,Neha Verma,Patna,Bihar,Stationery,Notebook,5,71277.3,0.05
ORD00216,2025-07-05,Vikas Kumar,Patna,Bihar,Furniture,Office Chair,4,58444.02,0.1
ORD01781,2025-10-19,Amit Singh,Hyderabad,Telangana,Grocery,Cooking Oil,4,54437.03,0.0
ORD01262,2025-04-27,Vikas Das,Lucknow,Uttar Pradesh,Stationery,Pen Set,1,68434.48,0.0
ORD00159,2025-06-09,Anjali Sharma,Kolkata,West Bengal,Clothing,Shoes,1,72637.8,0.2
ORD01059,2025-07-01,Vikas Yadav,Ahmedabad,Gujarat,Furniture,Table,3,47892.94,0.1
ORD00989,2025-04-16,Nikhil Patel,Lucknow,Uttar Pradesh,Electronics,Monitor,2,12736.71,0.0
ORD00842,2025-10-02,Rohit Singh,Bengaluru,Karnataka,Stationery,Pen Set,10,69328.84,0.25
ORD00635,2025-04-09,Nikhil Gupta,Patna,Bihar,Clothing,Shoes,2,40853.6,0.05
ORD00517,2025-05-29,Arjun Patel,Bhopal,Madhya Pradesh,Grocery,Cooking Oil,4,15926.02,0.25
ORD01429,2025-06-02,Rahul Sharma,Hyderabad,Telangana,Stationery,Notebook,10,6091.25,0.2
ORD01748,2025-11-11,Rahul Das,Patna,Bihar,Grocery,Rice,6,37100.89,0.0
ORD00598,2025-04-28,Neha Verma,Jaipur,Rajasthan,Furniture,Desk,4,65487.5,0.05
ORD00196,2025-01-28,Vikas Patel,Delhi,Delhi,Furniture,Sofa,6,69802.78,0.15
ORD01784,2025-10-13,Priya Singh,Patna,Bihar,Stationery,Notebook,4,45224.09,0.1
ORD00870,2025-09-25,Manish Patel,Bhopal,Madhya Pradesh,Clothing,Jeans,8,66757.05,0.2
ORD00411,2025-02-01,Rahul Gupta,Hyderabad,Telangana,Clothing,Shoes,7,66237.7,0.15
ORD00097,2025-08-19,Nikhil Yadav,Ahmedabad,Gujarat,Grocery,Sugar,4,58233.09,0.15
ORD01001,2025-10-31,Rohit Verma,Lucknow,Uttar Pradesh,Clothing,Jeans,1,2334.87,0.2
ORD01506,2025-07-30,Vikas Yadav,Kolkata,West Bengal,Electronics,Monitor,6,19804.99,0.1
ORD00157,2025-08-10,Rahul Patel,Hyderabad,Telangana,Stationery,Notebook,10,62424.95,0.0
ORD00420,2025-04-14,Manish Singh,Patna,Bihar,Grocery,Tea,1,25047.12,0.2
ORD01803,2025-02-03,Anjali Patel,Chennai,Tamil Nadu,Clothing,Jeans,3,71857.25,0.1
ORD00478,2025-01-08,Nikhil Patel,Kolkata,West Bengal,Electronics,Laptop,9,15156.22,0.1
ORD01856,2025-07-12,Suresh Kumar,Lucknow,Uttar Pradesh,Stationery,Marker,3,23816.34,0.25
ORD00669,2025-06-17,Suresh Verma,Bengaluru,Karnataka,Grocery,Rice,6,40609.75,0.05
ORD01418,2025-12-04,Priya Gupta,Kolkata,West Bengal,Electronics,Keyboard,7,72200.99,0.2
ORD01872,2025-04-28,Kavita Gupta,Ahmedabad,Gujarat,Clothing,Jacket,8,4313.97,0.25
ORD01300,2025-01-30,Sneha Verma,Lucknow,Uttar Pradesh,Stationery,Marker,1,46640.88,0.25
ORD00448,2025-02-21,Manish Gupta,Ahmedabad,Gujarat,Grocery,Sugar,2,69388.38,0.2
ORD00554,2025-09-17,Arjun Kumar,Lucknow,Uttar Pradesh,Furniture,Bookshelf,2,54625.05,0.0
ORD00179,2025-08-20,Amit Kumar,Ahmedabad,Gujarat,Electronics,Headphones,9,5795.75,0.15
ORD00391,2025-04-02,Neha Kumar,Ahmedabad,Gujarat,Clothing,T-Shirt,9,50581.1,0.0
ORD00579,2025-08-07,Arjun Gupta,Hyderabad,Telangana,Furniture,Bookshelf,6,27329.67,0.05
ORD01478,2025-10-11,Sneha Yadav,Mumbai,Maharashtra,Stationery,Notebook,3,9278.97,0.1
ORD01707,2025-06-01,Vikas Das,Lucknow,Uttar Pradesh,Grocery,Tea,4,21062.0,0.15
ORD01288,2025-07-02,Manish Gupta,Patna,Bihar,Electronics,Headphones,2,70777.31,0.0
ORD01645,2025-11-04,Rohit Yadav,Ahmedabad,Gujarat,Grocery,Tea,1,19068.15,0.15
ORD01024,2025-06-07,Vikas Singh,Bengaluru,Karnataka,Furniture,Desk,5,57680.78,0.05
ORD00821,2025-05-23,Amit Das,Lucknow,Uttar Pradesh,Stationery,Pen Set,10,35643.3,0.15
ORD01825,2025-05-15,Priya Verma,Jaipur,Rajasthan,Furniture,Table,1,6196.98,0.05
ORD00985,2025-06-22,Vikas Sharma,Chennai,Tamil Nadu,Furniture,Desk,9,2639.76,0.0
ORD01339,2025-01-12,Suresh Singh,Lucknow,Uttar Pradesh,Clothing,T-Shirt,4,45556.78,0.2
ORD00665,2025-04-22,Sneha Sharma,Pune,Maharashtra,Clothing,Jacket,2,42893.92,0.2
ORD00143,2025-07-05,Rahul Patel,Bhopal,Madhya Pradesh,Clothing,Jeans,8,33491.02,0.05
ORD01517,2025-01-12,Rohit Gupta,Pune,Maharashtra,Grocery,Biscuits,6,32030.16,0.25
ORD01430,2025-04-25,Riya Gupta,Jaipur,Rajasthan,Furniture,Office Chair,10,40655.22,0.0
ORD00865,2025-12-17,Manish Gupta,Delhi,Delhi,Grocery,Cooking Oil,9,24364.86,0.1
ORD00422,2025-07-22,Kavita Sharma,Delhi,Delhi,Grocery,Biscuits,2,28175.91,0.25
ORD00637,2025-08-31,Vikas Gupta,Pune,Maharashtra,Stationery,Notebook,9,50034.09,0.05
ORD01407,2025-02-28,Rahul Kumar,Bengaluru,Karnataka,Clothing,T-Shirt,8,46868.88,0.05
ORD00800,2025-11-29,Priya Kumar,Jaipur,Rajasthan,Electronics,Keyboard,10,3673.68,0.25
ORD01404,2025-05-29,Kavita Yadav,Delhi,Delhi,Electronics,Headphones,2,25177.89,0.0
ORD00616,2025-02-10,Priya Patel,Kolkata,West Bengal,Grocery,Sugar,7,63705.33,0.0
ORD00295,2025-07-03,Rohit Gupta,Lucknow,Uttar Pradesh,Clothing,Jacket,7,35102.22,0.25
ORD00924,2025-05-11,Rohit Sharma,Lucknow,Uttar Pradesh,Furniture,Sofa,7,837.99,0.15
ORD01269,2025-03-07,Priya Das,Delhi,Delhi,Grocery,Tea,5,11063.92,0.1
ORD01903,2025-11-20,Nikhil Sharma,Lucknow,Uttar Pradesh,Electronics,Laptop,4,54389.83,0.25
ORD00089,2025-10-09,Anjali Patel,Jaipur,Rajasthan,Grocery,Sugar,6,32056.41,0.25
ORD00042,2025-01-02,Anjali Singh,Bengaluru,Karnataka,Electronics,Laptop,7,62243.77,0.0
ORD01802,2025-06-19,Riya Sharma,Delhi,Delhi,Electronics,Laptop,1,69032.84,0.0
ORD01934,2025-11-23,Neha Verma,Ahmedabad,Gujarat,Grocery,Cooking Oil,2,54413.3,0.1
ORD00132,2025-04-23,Arjun Verma,Ahmedabad,Gujarat,Stationery,Marker,4,45628.11,0.1
ORD01002,2025-05-13,Arjun Patel,Bengaluru,Karnataka,Stationery,Calculator,2,54965.97,0.1
ORD01158,2025-05-24,Sneha Verma,Bhopal,Madhya Pradesh,Furniture,Office Chair,10,9436.37,0.2
ORD01095,2025-09-01,Rahul Patel,Kolkata,West Bengal,Furniture,Sofa,2,40203.17,0.05
ORD01855,2025-01-27,Riya Patel,Mumbai,Maharashtra,Grocery,Cooking Oil,6,71718.89,0.0
ORD01345,2025-06-30,Anjali Sharma,Ahmedabad,Gujarat,Electronics,Monitor,7,32341.14,0.2
ORD01499,2025-09-09,Suresh Verma,Pune,Maharashtra,Electronics,Monitor,4,489.03,0.0
ORD00165,2025-03-21,Priya Kumar,Bhopal,Madhya Pradesh,Clothing,Kurta,10,6600.54,0.0
ORD00725,2025-11-27,Priya Yadav,Pune,Maharashtra,Clothing,Jacket,8,68733.19,0.0
ORD00291,2025-01-27,Rohit Das,Jaipur,Rajasthan,Clothing,T-Shirt,9,54412.71,0.05
ORD01209,2025-05-03,Rahul Singh,Bengaluru,Karnataka,Stationery,Marker,2,47692.08,0.0
ORD01589,2025-05-25,Amit Sharma,Pune,Maharashtra,Grocery,Sugar,8,37100.89,0.15
ORD01897,2025-04-06,Riya Sharma,Pune,Maharashtra,Electronics,Laptop,1,22359.86,0.05
ORD01642,2025-04-11,Pooja Sharma,Delhi,Delhi,Grocery,Rice,6,59303.71,0.0
ORD01362,2025-10-23,Pooja Yadav,Ahmedabad,Unknown,Stationery,File Folder,2,39251.84,0.05
ORD00779,2025-05-11,Arjun Das,Ahmedabad,Gujarat,Clothing,Jacket,5,20214.81,0.0
ORD00840,2025-10-18,Priya Gupta,Jaipur,Rajasthan,Grocery,Sugar,9,33532.91,0.1
ORD00349,2025-08-19,Kavita Kumar,Lucknow,Uttar Pradesh,Furniture,Sofa,5,10737.17,0.1
ORD01945,2025-05-04,Pooja Singh,Jaipur,Rajasthan,Electronics,Laptop,4,63442.32,0.05
ORD00572,2025-03-09,Rahul Kumar,Jaipur,Rajasthan,Grocery,Sugar,2,17428.58,0.15
ORD00918,2025-06-18,Riya Das,Delhi,Delhi,Furniture,Table,2,58046.02,0.1
ORD00977,2025-04-29,Sneha Kumar,Jaipur,Rajasthan,Grocery,Sugar,10,70162.25,0.15
ORD01914,2025-03-12,Rahul Kumar,Delhi,Delhi,Clothing,Jacket,8,30249.19,0.05
ORD01469,2025-07-15,Manish Sharma,Pune,Maharashtra,Stationery,Calculator,1,49365.19,0.05
ORD01592,2025-01-19,Suresh Das,Jaipur,Rajasthan,Clothing,Jacket,1,44784.47,0.1
ORD01318,2025-11-01,Priya Das,Delhi,Delhi,Furniture,Sofa,7,28140.83,0.2
ORD01845,2025-09-08,Kavita Yadav,Chennai,Tamil Nadu,Grocery,Cooking Oil,10,45801.69,0.05
ORD00137,2025-01-08,Rohit Sharma,Mumbai,Maharashtra,Furniture,Sofa,9,27591.68,0.15
ORD00459,2025-12-19,Rahul Gupta,Ahmedabad,Gujarat,Grocery,Biscuits,6,12472.64,0.1
ORD00376,2025-07-20,Rohit Kumar,Hyderabad,Telangana,Clothing,Jeans,9,45617.78,0.05
ORD01343,2025-06-09,Priya Verma,Hyderabad,Telangana,Clothing,Shoes,2,43877.71,0.2
ORD00334,2025-10-16,Arjun Das,Delhi,Delhi,Furniture,Bookshelf,3,48613.24,0.0
ORD01160,2025-11-07,Pooja Das,Patna,Bihar,Clothing,T-Shirt,6,50925.22,0.05
ORD01761,2025-12-04,Sneha Sharma,Pune,Maharashtra,Stationery,Notebook,6,4632.16,0.15
ORD01458,2025-08-16,Pooja Kumar,Delhi,Delhi,Clothing,Kurta,6,62740.98,0.05
ORD00817,2025-04-10,Arjun Patel,Ahmedabad,Gujarat,Stationery,Pen Set,7,28168.01,0.15
ORD01115,2025-07-13,Manish Verma,Kolkata,West Bengal,Clothing,Shoes,1,44965.85,0.0
ORD01006,2025-02-11,Rahul Kumar,Chennai,Tamil Nadu,Stationery,Notebook,3,53445.12,0.15
ORD01857,2025-01-18,Arjun Gupta,Hyderabad,Telangana,Stationery,Marker,7,13555.38,0.2
ORD01955,2025-11-27,Suresh Verma,Bengaluru,Karnataka,Stationery,Unknown,3,16630.47,0.2
ORD01851,2025-05-08,Manish Das,Bengaluru,Karnataka,Electronics,Mobile Phone,9,59963.93,0.1
ORD00911,2025-05-17,Riya Gupta,Kolkata,West Bengal,Stationery,Marker,2,47636.08,0.15
ORD01930,2025-06-10,Nikhil Patel,Bengaluru,Karnataka,Clothing,Jacket,5,44683.93,0.05
ORD01126,2025-03-12,Anjali Yadav,Bengaluru,Karnataka,Furniture,Sofa,4,46577.53,0.0
ORD00329,2025-04-13,Kavita Singh,Chennai,Tamil Nadu,Stationery,Marker,7,27534.91,0.2
ORD01248,2025-10-01,Rahul Kumar,Mumbai,Maharashtra,Clothing,T-Shirt,4,74217.84,0.05
ORD00319,2025-08-16,Anjali Gupta,Chennai,Tamil Nadu,Clothing,T-Shirt,2,638.34,0.1
ORD01690,2025-02-27,Pooja Yadav,Delhi,Delhi,Electronics,Headphones,4,7136.26,0.0
ORD01359,2025-01-27,Rohit Kumar,Delhi,Delhi,Furniture,Bookshelf,9,74219.99,0.25
ORD01733,2025-04-12,Rahul Sharma,Lucknow,Uttar Pradesh,Grocery,Cooking Oil,7,46480.71,0.0
ORD00168,2025-01-29,Amit Verma,Lucknow,Uttar Pradesh,Clothing,T-Shirt,4,29795.94,0.2
ORD00013,2025-03-12,Suresh Yadav,Bhopal,Madhya Pradesh,Grocery,Tea,10,30105.19,0.05
ORD01927,2025-06-05,Riya Patel,Bengaluru,Karnataka,Stationery,Marker,8,48849.97,0.1
ORD00172,2025-06-16,Priya Yadav,Ahmedabad,Gujarat,Stationery,File Folder,5,8859.21,0.0
ORD00650,2025-02-19,Suresh Sharma,Ahmedabad,Gujarat,Clothing,Jacket,7,48157.57,0.0
ORD01062,2025-09-23,Kavita Singh,Bengaluru,Karnataka,Grocery,Biscuits,5,27820.04,0.0
ORD00261,2025-01-19,Riya Das,Lucknow,Uttar Pradesh,Electronics,Mobile Phone,7,66197.81,0.05
ORD01367,2025-04-07,Rahul Gupta,Kolkata,West Bengal,Stationery,Calculator,9,15425.8,0.15
ORD01549,2025-11-08,Arjun Yadav,Hyderabad,Telangana,Electronics,Monitor,1,64773.1,0.15
ORD00902,2025-02-21,Sneha Verma,Kolkata,West Bengal,Grocery,Tea,6,43047.26,0.15
ORD00673,2025-04-11,Suresh Verma,Jaipur,Rajasthan,Grocery,Cooking Oil,8,29800.08,0.2
ORD00259,2025-07-28,Arjun Yadav,Delhi,Delhi,Furniture,Office Chair,9,73348.83,0.05
ORD00845,2025-06-04,Rahul Kumar,Mumbai,Maharashtra,Clothing,Shoes,9,73166.06,0.2
ORD00868,2025-09-30,Sneha Sharma,Lucknow,Uttar Pradesh,Furniture,Desk,9,46103.77,0.2
ORD01800,2025-08-28,Neha Singh,Hyderabad,Telangana,Stationery,Calculator,4,11513.57,0.1
ORD00139,2025-04-24,Arjun Sharma,Jaipur,Rajasthan,Electronics,Monitor,9,24768.47,0.2
ORD00894,2025-09-09,Vikas Singh,Patna,Bihar,Furniture,Table,5,66381.34,0.05
ORD01838,2025-09-07,Arjun Kumar,Jaipur,Rajasthan,Grocery,Tea,7,32774.29,0.05
ORD00550,2025-07-06,Manish Patel,Chennai,Tamil Nadu,Grocery,Biscuits,10,11641.52,0.2
ORD00320,2025-10-12,Suresh Das,Delhi,Delhi,Furniture,Office Chair,3,32465.72,0.2
ORD01527,2025-03-24,Suresh Sharma,Delhi,Delhi,Stationery,Notebook,7,37100.89,0.0
ORD01806,2025-08-16,Rahul Kumar,Bhopal,Madhya Pradesh,Clothing,Jeans,2,49874.21,0.05
ORD01178,2025-12-23,Nikhil Verma,Kolkata,West Bengal,Stationery,Notebook,9,54574.91,0.1
ORD00559,2025-04-29,Rahul Gupta,Bhopal,Madhya Pradesh,Stationery,Marker,1,16606.73,0.15
ORD00140,2025-01-20,Rohit Yadav,Hyderabad,Telangana,Stationery,Marker,7,8971.53,0.0
ORD01735,2025-06-15,Neha Yadav,Mumbai,Maharashtra,Stationery,Notebook,5,46103.15,0.0
ORD00532,2025-04-22,Manish Yadav,Chennai,Tamil Nadu,Furniture,Desk,6,24997.22,0.1
ORD00225,2025-03-07,Nikhil Singh,Chennai,Tamil Nadu,Electronics,Keyboard,8,51088.15,0.1
ORD00724,2025-11-12,Amit Singh,Patna,Bihar,Electronics,Headphones,6,29854.69,0.2
ORD00787,2025-11-09,Vikas Singh,Mumbai,Maharashtra,Stationery,Notebook,8,73461.79,0.05
ORD01718,2025-05-24,Riya Gupta,Pune,Maharashtra,Stationery,File Folder,7,4484.78,0.0
ORD01008,2025-09-13,Arjun Das,Ahmedabad,Gujarat,Grocery,Sugar,7,65433.11,0.2
ORD00410,2025-11-11,Kavita Verma,Mumbai,Maharashtra,Clothing,Jacket,8,66285.93,0.0
ORD00326,2025-06-18,Pooja Patel,Bengaluru,Karnataka,Electronics,Keyboard,6,63160.6,0.15
ORD01766,2025-10-20,Suresh Singh,Lucknow,Uttar Pradesh,Electronics,Mobile Phone,2,23207.21,0.2
ORD00300,2025-03-28,Priya Yadav,Bhopal,Madhya Pradesh,Stationery,File Folder,3,55024.72,0.1
ORD01263,2025-07-16,Arjun Sharma,Mumbai,Maharashtra,Clothing,Jacket,4,69146.4,0.25
ORD01946,2025-06-07,Vikas Das,Mumbai,Maharashtra,Furniture,Bookshelf,2,486.83,0.25
ORD00026,2025-07-01,Vikas Das,Jaipur,Rajasthan,Stationery,Pen Set,2,7495.58,0.15
ORD01859,2025-05-01,Rahul Patel,Delhi,Delhi,Unknown,Desk,2,39327.85,0.25
ORD00715,2025-06-15,Anjali Das,Jaipur,Rajasthan,Grocery,Biscuits,1,7211.19,0.1
ORD01010,2025-08-31,Amit Singh,Mumbai,Maharashtra,Grocery,Sugar,2,52161.69,0.15
ORD00194,2025-12-31,Riya Sharma,Bengaluru,Karnataka,Electronics,Keyboard,6,41701.92,0.0
ORD00441,2025-04-27,Suresh Kumar,Hyderabad,Telangana,Clothing,Kurta,7,72810.24,0.2
ORD00574,2025-02-17,Pooja Singh,Ahmedabad,Gujarat,Grocery,Rice,9,37873.86,0.0
ORD00947,2025-04-28,Priya Kumar,Mumbai,Maharashtra,Grocery,Tea,1,14371.77,0.0
ORD00998,2025-11-13,Arjun Yadav,Bhopal,Madhya Pradesh,Stationery,File Folder,6,66596.59,0.2
ORD00504,2025-08-17,Anjali Sharma,Delhi,Delhi,Stationery,File Folder,10,33745.37,0.15
ORD00606,2025-07-06,Riya Das,Jaipur,Rajasthan,Stationery,Pen Set,7,52628.27,0.1
ORD01717,2025-11-05,Kavita Patel,Bengaluru,Karnataka,Furniture,Table,2,6870.83,0.25
ORD01164,2025-12-04,Sneha Sharma,Delhi,Delhi,Stationery,Calculator,4,18440.86,0.05
ORD01787,2025-03-03,Riya Verma,Kolkata,West Bengal,Electronics,Monitor,1,61074.53,0.2
ORD00847,2025-12-08,Priya Yadav,Hyderabad,Telangana,Clothing,Shoes,5,72728.02,0.2
ORD00004,2025-02-22,Rahul Das,Mumbai,Maharashtra,Stationery,Marker,5,11872.09,0.1
